,city,loc_kor,aged_per,aged_num,population,code,loc_eng,geometry,normalized
0,서울특별시,종로구,18.4,27855,151217,11110,Jongno-gu,"POLYGON ((127.0117883275934 37.58156996270885, 127.0120828605085 37.58157472095797, 127.0148283843983 37.58232536126238, 127.0150025883419 37.58215330720603, 127.0151815987443 37.58208177535559, 127.0152346657463 37.58204290967, 127.0152470380308 37.58203277213782, 127.015275518711 37.58201306425552, 127.0153167346499 37.5819871560938, 127.0153298196857 37.58197448669846, 127.0153423677757 37.58193562569694, 127.015612101047 37.58177904745798, 127.0157612303177 37.58181084338325, 127.0159775752076 37.58184938830329, 127.0161274186741 37.58188457138608, 127.0162760165529 37.5819177722646, 127.016357748223 37.58193578174296, 127.0163837397455 37.58192536307316, 127.0164774812686 37.58182004396932, 127.0166833590792 37.58171416083681, 127.0167036932421 37.5816645949725, 127.0168281784775 37.5814297638671, 127.016805673576 37.58121606185419, 127.0168120279387 37.58117636357611, 127.0169166799754 37.58084383196905, 127.0169235849098 37.58083932613665, 127.0169398515088 37.58083059345547, 127.0170343037082 37.58077792743882, 127.0171382987892 37.58072216970081, 127.017146086036 37.58071428503974, 127.0171598824695 37.58069541655858, 127.017254135905 37.58056053538562, 127.0172773084188 37.58055264866404, 127.0172852493599 37.58046845943677, 127.0173059193542 37.58035076983196, 127.0173018292893 37.58028207016534, 127.0173004105398 37.58026489755397, 127.0173035994952 37.58024800363233, 127.0173280058362 37.58023983742963, 127.0173333149063 37.58023758425254, 127.0173490419669 37.58019449697407, 127.0174874966493 37.57992475001537, 127.0175336468272 37.57984703368076, 127.0175557439317 37.57978789893831, 127.0175971156818 37.57970624591508, 127.0176549500985 37.57968709206132, 127.0176986444884 37.57966709319057, 127.0178417337675 37.57958316461963, 127.0182666716225 37.57906307368047, 127.0182795810383 37.57902900554502, 127.0176947704428 37.57813879516112, 127.0176931800058 37.57811317131605, 127.0178060062336 37.57797744917965, 127.0177789350029 37.57796111802114, 127.0178141260568 37.57793887681559, 127.0179250097168 37.57782622910128, 127.0180190984134 37.57773696423675, 127.0181073300913 37.57757844126201, 127.0184179540294 37.57767073934694, 127.0189364026206 37.57766560045166, 127.0189862867946 37.57768952329129, 127.0190216675842 37.57770613224798, 127.0191136537735 37.57773258055725, 127.0191872570627 37.57781422599824, 127.0195017892736 37.5779079351918, 127.0193712807737 37.57808026871712, 127.0194151528084 37.57809884943139, 127.0195326158857 37.57814500713751, 127.0199991060728 37.57832428545477, 127.0200104278911 37.57832878861553, 127.0200583756852 37.57834736845152, 127.020099937991 37.57836340849061, 127.020111089939 37.57836762335267, 127.0201165697255 37.57836988396618, 127.0201225929043 37.57837213548398, 127.020148236839 37.57838225853072, 127.0202747242051 37.57843151346602, 127.0202970168963 37.57844024048334, 127.0203645969566 37.57846670070378, 127.0204010306767 37.57848104760016, 127.0204914357633 37.57851679326767, 127.020499927171 37.5785201706028, 127.0205338930959 37.57853480617051, 127.020708851362 37.57860854164008, 127.0208977826376 37.57869326659374, 127.0209768652535 37.57872056249141, 127.021063194839 37.57875405592463, 127.021262378381 37.5788193443133, 127.0214058448034 37.57885507138289, 127.0216435833272 37.57886263542333, 127.0217033792629 37.57886094037011, 127.0217927030844 37.57887134046987, 127.0218250666922 37.5788620457356, 127.0218457664381 37.57884007611941, 127.0218844860941 37.57880797630258, 127.0219278282019 37.57878910215776, 127.0219612482129 37.57875165137088, 127.021980525017 37.57874263816501, 127.0221543952244 37.57868179130324, 127.0222640495674 37.57864629123117, 127.0222852747282 37.57864178256628, 127.0223710454881 37.57857757214822, 127.0224288667078 37.5785187184817, 127.0225130485861 37.57844127274611, 127.0226478140871 37.57837395400774, 127.0227572968975 37.57833480451026, 127.0227059858676 37.57827512336033, 127.022692883834 37.57826104328857, 127.0228834457351 37.57782740908356, 127.0229763088545 37.57782739224197, 127.0230304618404 37.57788904592225, 127.0231148636658 37.57798982390262, 127.0231323847739 37.57801769722647, 127.0231387479604 37.57802107476168, 127.0233653243669 37.5719143128437, 126.966698142398 37.56581956234464, 126.9503618615275 37.61061651669914, 126.9584184170793 37.62946975163975, 126.9753690748569 37.63169816992288, 126.9750948674709 37.63123297867554, 126.9763624548443 37.62910074725194, 126.976623351533 37.62912389467692, 126.9784186825925 37.62928924707558, 126.9784390403873 37.6292872869256, 126.9792960169049 37.62897126191825, 126.9794091421333 37.6289329915672, 126.9795066777486 37.62890034931824, 126.9795254507672 37.62889387478066, 126.979537132139 37.62888768723234, 126.9799300038022 37.62856115490483, 126.979982423321 37.62843164875657, 126.9801859554957 37.62792826370059, 126.98168838925 37.62449663243788, 126.981830201189 37.62432321761139, 126.9845431242358 37.61599886975773, 126.9851631838234 37.61550426473129, 126.9854145597452 37.61514052822135, 126.9865844120429 37.61397897502511, 126.9861382510616 37.61322349897322, 126.9861841178864 37.61301965791153, 126.9867791834188 37.60447138746051, 126.9866662083107 37.60401694464259, 126.9859349665161 37.60364294249535, 126.9857568152192 37.60345173929112, 126.9825659048683 37.60225774692167, 126.9812870854077 37.60182788284364, 126.9806692568524 37.60162251334786, 126.9804746699216 37.60147100552962, 126.978502103481 37.60100015292787, 126.9782503742167 37.60079794095336, 126.9779354019287 37.6003068515631, 126.9776827646148 37.60022992891526, 126.9774161990842 37.59941645797104, 126.9774128438801 37.59939168024096, 126.9774147155584 37.59910083414848, 126.9772092573478 37.59864297524908, 126.9771420893227 37.5984551693883, 126.9770294379007 37.59829071656021, 126.9767186839252 37.59790603977417, 126.9767606293736 37.59786409878009, 126.9769052359501 37.59771631363961, 126.9773006983911 37.59766008396409, 126.977953566288 37.59768386694139, 126.978165058599 37.59750032453324, 126.9783533320898 37.59744068047225, 126.9785718748467 37.59678581605645, 126.9786523999747 37.59669967059785, 126.9791109116315 37.59639427093845, 126.9793575715115 37.59635152077266, 126.9806283872284 37.59591336978433, 126.9807227024995 37.59586213847003, 126.9809104276097 37.59583880888135, 126.9810261633063 37.59575746116644, 126.9814882348472 37.59533576282467, 126.9815556474513 37.59531662833399, 126.9834669543623 37.594684553383, 126.9838440526129 37.594435434263, 126.9845041604842 37.59437471483054, 126.9846156221787 37.59438909253424, 126.9846421621498 37.59439557440868, 126.9848786867116 37.59446656049892, 126.9849951135722 37.59445644078303, 126.9854294597088 37.5944494550935, 126.9857789216656 37.59425495268632, 126.9859137855306 37.59406576389743, 126.9858983974899 37.59401141448974, 126.9861187137009 37.59377690821531, 126.9861203265518 37.59369779299134, 126.986172553089 37.59350944000405, 126.9862681441728 37.59327632268364, 126.9866981704488 37.59274958086716, 126.9870612088414 37.59272935374258, 126.9882153828814 37.59203938937077, 126.9885170501519 37.59194144091034, 126.9935857790859 37.59171213934403, 126.9935940916729 37.59169609336575, 126.9949524501388 37.59190227699159, 126.9950969863938 37.59201997155519, 126.9951442214007 37.59206249157935, 126.9952569040361 37.59221820576848, 126.9953618047814 37.59227986566191, 126.9954419486732 37.59226776959292, 126.9958384337865 37.59219711611171, 126.996102758201 37.59213039260951, 126.9961843168005 37.59212335963447, 126.996413774733 37.59210141278843, 126.9965073675663 37.5921216889532, 126.9967707973849 37.59222108745503, 126.9968649127344 37.5922185594373, 126.9969721284647 37.59221771669108, 126.9976537920641 37.59228474720754, 126.9976739576716 37.5922912259453, 126.9977829377876 37.59233177375103, 126.9978790108707 37.59235430136737, 126.9980633559848 37.59239485121424, 126.9982499999837 37.59243202214463, 126.9984417848101 37.59246750807274, 126.9987283887077 37.59246751519826, 126.9987814708119 37.59245118159182, 126.9988021691553 37.59244611853705, 126.998859667056 37.59243203745837, 126.9992009519895 37.59232984597803, 126.9997679786377 37.59223721652162, 126.9999061514279 37.59221328834089, 127.0004397374135 37.59230705088385, 127.0005258926873 37.59231325041455, 127.0007532435781 37.59232113572483, 127.0009533293656 37.59230086470188, 127.0011261846415 37.59209532379178, 127.0013736898762 37.59191146943736, 127.0014451705596 37.59182784912029, 127.001732302821 37.59135229122025, 127.0016486274088 37.59087561634919, 127.0016100512038 37.59080325829633, 127.0015529173535 37.59071907030605, 127.0015407002816 37.59069796023467, 127.0014908130486 37.59057097543192, 127.0014832043004 37.59054675695739, 127.001463219986 37.59055126187372, 127.0014704665553 37.59034854028514, 127.0014724140817 37.59026632541614, 127.0014685192171 37.59014919737886, 127.0016657794883 37.59002278010706, 127.0018679981657 37.58986144932197, 127.0020058138996 37.58968435123177, 127.0021473310736 37.58946782585207, 127.0023445851107 37.58904352375525, 127.0026290562812 37.58888697526673, 127.0028227789067 37.58877208867678, 127.0029407789737 37.58872957883749, 127.0033533258233 37.58860371453764, 127.0033934850166 37.58856908003825, 127.0034154265854 37.5885310761345, 127.0034722046487 37.58841535267545, 127.0034630087701 37.58832975923581, 127.0035173052084 37.58814533567026, 127.0035657854784 37.58809578065324, 127.0037168558394 37.5880431243618, 127.0039880640034 37.58794457824749, 127.0038916382203 37.58774748970026, 127.004002212011 37.5878032313849, 127.0065508889715 37.58554585740464, 127.0066551542695 37.58542263412173, 127.0070104506386 37.58429294422335, 127.0070697042726 37.58409106657053, 127.0117883275934 37.58156996270885))",0.32415902140672775
1,서울특별시,중구,18.6,23448,126175,11140,Jung-gu,"POLYGON ((127.0233653243669 37.5719143128437, 127.0233916746497 37.57190727125105, 127.0195773394634 37.55749547409887, 127.019680725451 37.55726288571069, 127.0161623643722 37.55261003881657, 127.0159828869363 37.55258895072634, 127.0089877950926 37.54413492301535, 126.9623425326652 37.55154888367759, 126.9616891443047 37.55898201170334, 126.966698142398 37.56581956234464, 127.0233653243669 37.5719143128437))",0.33027522935779813
2,서울특별시,용산구,17.0,38947,229579,11170,Yongsan-gu,"POLYGON ((127.0089877950926 37.54413492301535, 127.0174394056357 37.5339928449461, 127.0085779863396 37.52559503581818, 126.9804033368479 37.50654460467333, 126.9572893211716 37.51498731200583, 126.9566081763135 37.51527031024381, 126.9498865609611 37.5175141433571, 126.9445851876004 37.5337808511389, 126.9623425326652 37.55154888367759, 127.0089877950926 37.54413492301535))",0.28134556574923547
3,서울특별시,성동구,14.9,44547,299042,11200,Seongdong-gu,"POLYGON ((127.0723843649248 37.55996260018645, 127.0737352639633 37.55941443061524, 127.067465314947 37.54832943960864, 127.0639740744003 37.5421443449453, 127.0582121984585 37.53193392872596, 127.0562190544149 37.52832385576861, 127.0174394056357 37.5339928449461, 127.0089877950926 37.54413492301535, 127.0159828869363 37.55258895072634, 127.0161623643722 37.55261003881657, 127.019680725451 37.55726288571069, 127.0195773394634 37.55749547409887, 127.0233916746497 37.57190727125105, 127.0723843649248 37.55996260018645))",0.21712538226299694
4,서울특별시,광진구,13.9,48721,350417,11215,Gwangjin-gu,"POLYGON ((127.1152523040649 37.55675982475891, 127.111534248935 37.5503776154355, 127.1091427066199 37.54316586743777, 127.0992141519122 37.53420990155196, 127.0990952281675 37.53411286378134, 127.0769455481883 37.52251471157542, 127.0768446335095 37.52252800258502, 127.0725696706291 37.52329143381706, 127.0723865981825 37.5233348996862, 127.0675010955701 37.52458335555959, 127.0654684810225 37.52506859274806, 127.0654562874276 37.52507028420973, 127.0562190544149 37.52832385576861, 127.0582121984585 37.53193392872596, 127.0639740744003 37.5421443449453, 127.067465314947 37.54832943960864, 127.0737352639633 37.55941443061524, 127.0723843649248 37.55996260018645, 127.0723926990663 37.55997893012169, 127.0726701233401 37.56068039969939, 127.0726724265285 37.56068631781098, 127.0743723024284 37.56491513593627, 127.0760312404267 37.56690923145874, 127.0779908383807 37.57123891946824, 127.0782019623215 37.57186975313545, 127.0782258529319 37.57188663113182, 127.1008878661927 37.57376349131806, 127.1152523040649 37.55675982475891))",0.18654434250764523
5,서울특별시,동대문구,17.4,60157,346156,11230,Dongdaemun-gu,"POLYGON ((127.0710794642153 37.60732171869729, 127.0711730060906 37.60668647111312, 127.0712175242344 37.60641897024031, 127.0712268342978 37.60634716546682, 127.071232640132 37.60630661783621, 127.0728021218513 37.60083840039656, 127.072491910111 37.60024337985164, 127.0707916360469 37.59862459314989, 127.0698385551516 37.59772867004782, 127.0694488734509 37.59549754560675, 127.0694235917688 37.59532666151903, 127.0694294974759 37.59520896258614, 127.069434546571 37.59512055513293, 127.070568831696 37.59245045209284, 127.0707236519306 37.59189118345722, 127.0706914865791 37.59135567513143, 127.0706037168315 37.59095535600811, 127.0705684417511 37.59087626118725, 127.0705558476621 37.59084811278358, 127.0705526595144 37.59084107795805, 127.0705017714023 37.59072594384929, 127.0704934424491 37.59070624418181, 127.0704868808519 37.59068766070204, 127.0704739277719 37.59065078195697, 127.0704602706368 37.59061166016961, 127.0704519378021 37.59058772587303, 127.0704395182207 37.59055226135796, 127.0703119874686 37.59019025702154, 127.0702298665015 37.58995745434943, 127.0702707680474 37.58981495780979, 127.0703025290742 37.5895336698656, 127.0705819055578 37.58917423001841, 127.0706059434128 37.58915028579357, 127.0706453714269 37.58912971124577, 127.0707219413143 37.58908968067201, 127.0707578337227 37.58907811800825, 127.0707981626421 37.58906457957293, 127.0708731393364 37.58902821684437, 127.0708821598293 37.58902455354551, 127.0708881696301 37.5890220182464, 127.0708943603201 37.58901919452547, 127.0709146986767 37.58901073133227, 127.0709203577429 37.58900847554303, 127.0710787729501 37.58890393111824, 127.0713515748834 37.58853069920691, 127.0721276373875 37.58717792200324, 127.0721373491866 37.58716327518437, 127.0721949554868 37.58709116189261, 127.0722196985154 37.58705989189913, 127.0722265835009 37.58704918407103, 127.0723654170721 37.58682526906986, 127.0723611177002 37.58676868076619, 127.0723607549706 37.58675628342673, 127.0726071465514 37.58653286214557, 127.0726425051104 37.58650918998339, 127.0723451020888 37.58554306198078, 127.0723087264221 37.58542482945842, 127.0721690840559 37.5849820246818, 127.0721609187463 37.58495556762309, 127.0725279458285 37.58453835327881, 127.0727682692735 37.5842639754821, 127.0728546835539 37.58416537348471, 127.0730352826143 37.58396113689986, 127.0730416377834 37.58395324942489, 127.0739019499647 37.58291096026638, 127.0739031898659 37.58290532834459, 127.0739012363154 37.58289885145419, 127.0739024654446 37.58289378716009, 127.0739287921859 37.58286336274244, 127.0742542681663 37.58247658565332, 127.0761809507844 37.58029555517126, 127.0761970126774 37.58025893794117, 127.0763406090568 37.57986382760772, 127.0763421999524 37.57985847474078, 127.0764110930121 37.57959236078535, 127.0764123329495 37.57958700813984, 127.0764198957004 37.57955349565963, 127.0764207852577 37.57954871085773, 127.0766845213114 37.57761620650232, 127.0766871624044 37.57759705885449, 127.0766966391471 37.57753089337025, 127.0771091503719 37.57439547486959, 127.0771102064932 37.57438759055592, 127.0772256994866 37.57350933333166, 127.0772311141223 37.57292030939946, 127.078154789253 37.57192131124153, 127.0782258529319 37.57188663113182, 127.0782019623215 37.57186975313545, 127.0779908383807 37.57123891946824, 127.0760312404267 37.56690923145874, 127.0743723024284 37.56491513593627, 127.0726724265285 37.56068631781098, 127.0726701233401 37.56068039969939, 127.0723926990663 37.55997893012169, 127.0723843649248 37.55996260018645, 127.0233916746497 37.57190727125105, 127.0233653243669 37.5719143128437, 127.0231387479604 37.57802107476168, 127.0232217310769 37.57810834713196, 127.0232675726933 37.578200689836, 127.0232688707075 37.57838201317259, 127.0233258427837 37.57844225164295, 127.023330088877 37.57844507094688, 127.02333521815 37.57844844869921, 127.0233548521458 37.5784616715539, 127.0237062169886 37.57870234067003, 127.0238518322516 37.57880367421081, 127.0238633251957 37.57881155566915, 127.02386863582 37.57881550098536, 127.0238827897409 37.5788253550987, 127.0240982920543 37.57897510310396, 127.0244068378419 37.57918818107633, 127.0245107027311 37.57924953609913, 127.0249763589887 37.57956141108218, 127.0251669070186 37.57968807879917, 127.0256076358211 37.57998700007371, 127.0264765492422 37.58058569622924, 127.0265476739816 37.58063720858098, 127.0289518738917 37.58228378530958, 127.0289931100686 37.58232544632651, 127.0290200023211 37.58233670239092, 127.0293922820615 37.58258242209705, 127.0295393264867 37.58268036050846, 127.0306505351562 37.58391473056865, 127.0309526363285 37.58425195768999, 127.0310067902226 37.58431613941207, 127.0311659330806 37.58458893605808, 127.0311894760111 37.58463060073316, 127.0312284273949 37.58469984970904, 127.0313386797976 37.58481835558996, 127.0314023923114 37.5848884541853, 127.0314101741432 37.58489802068309, 127.031433194032 37.58493349566817, 127.0315508986962 37.58511309529457, 127.0315886047094 37.58518093892504, 127.0315962239101 37.58520825486854, 127.0316178344402 37.58528595036118, 127.0316389216111 37.58535718591551, 127.0316750077211 37.58536618655891, 127.0317006583045 37.58535491768351, 127.0317080857226 37.58535575370095, 127.0317445355065 37.58536814193601, 127.0319209392416 37.58544974395321, 127.0319517331401 37.58547423381702, 127.0320527684221 37.58552882547376, 127.0320780656858 37.58553952263662, 127.0321161148702 37.58555893803002, 127.0321472514146 37.58559046445087, 127.0322778436461 37.58566138310986, 127.0322974792665 37.5856701085421, 127.0323022605489 37.58567854953013, 127.0322607162468 37.58575008058948, 127.0322364839619 37.58576894452492, 127.0322262300841 37.58577795704809, 127.0321740572294 37.5858010628673, 127.0321429240271 37.58580557587555, 127.0336672284139 37.58728025493442, 127.033881747354 37.58751529942171, 127.034010935995 37.58762759877706, 127.0342974608462 37.58787698435786, 127.0343401051802 37.58791441745459, 127.0344698284616 37.58802925692947, 127.0345238110679 37.58807710218218, 127.0345947718094 37.5881387457469, 127.0346289318795 37.58816661265193, 127.0360565861384 37.58969619333775, 127.0362940323205 37.59011761337446, 127.0363322567356 37.59014125296051, 127.0363042437687 37.59040648412761, 127.0363028340872 37.59041859377906, 127.0362993135095 37.59044449812999, 127.0362954350639 37.59047998005474, 127.0362233706083 37.59112166459288, 127.0362297750667 37.59118585787045, 127.0373985103083 37.59123253081108, 127.040759393342 37.59528842288262, 127.0410721676061 37.59555045078916, 127.0411439749458 37.59551945087509, 127.0411569233751 37.59550920233931, 127.0418399818542 37.5964584909505, 127.0418555487124 37.59645314279754, 127.0420890812234 37.59653229528515, 127.0421549736015 37.59655523869819, 127.044643412004 37.59636759085142, 127.0447771270794 37.59636173057795, 127.0447853146836 37.59636304301362, 127.0447916343492 37.59636509494029, 127.0450061209684 37.5964396356003, 127.0455271564829 37.59660994467917, 127.0458068885417 37.5964328597958, 127.0467691563311 37.59604225167504, 127.047305839343 37.59615270356306, 127.0492957950912 37.5989916983493, 127.0493207647314 37.5990280158932, 127.0493995749591 37.59914594971432, 127.0497456754785 37.59975713505817, 127.0517995507166 37.60048826387044, 127.0520845395921 37.60014802094662, 127.0599545757084 37.60244611953883, 127.0600592465548 37.60256150159977, 127.0601389081485 37.60284330752164, 127.0601010354606 37.60305505728828, 127.060427598873 37.60341444094182, 127.0607120496337 37.60353113807296, 127.060765090137 37.60348380986741, 127.0614396864614 37.60424001546736, 127.0619296340364 37.60486876867803, 127.0619618613528 37.60489324088368, 127.0620221911914 37.60489695806062, 127.0620979299682 37.60489571189517, 127.062160241774 37.60492749358952, 127.0621784823639 37.60493706166054, 127.062165285202 37.60502997775788, 127.0621880119779 37.60512513685825, 127.0621995027148 37.60512033772445, 127.0622414534018 37.60513890341809, 127.0630896684118 37.60525051917816, 127.0630981622327 37.60525080306137, 127.0673913697248 37.6063226182326, 127.0674349179517 37.60633977565183, 127.0687343148823 37.60677488395873, 127.0687390978378 37.60677910684128, 127.069068890264 37.60691321895828, 127.0691250264514 37.60696105599951, 127.0698531314508 37.6072779535941, 127.0699012571255 37.60727144765945, 127.0699849376104 37.60725844302416, 127.0700599735021 37.60726628306637, 127.0702563626688 37.60703332804218, 127.0703007702493 37.60703555462681, 127.0703554614898 37.60703833380639, 127.0703708504184 37.60703636068904, 127.0705259889391 37.60736371401947, 127.0705726213637 37.60746927283678, 127.0710609842478 37.60762863111308, 127.0710763211946 37.60736395859048, 127.0710794642153 37.60732171869729))",0.2935779816513761
